date,state,deathIncrease,positiveIncrease,negativeIncrease,hospitalizedIncrease,recovered,onVentilatorCumulative,inIcuCumulative,recoveredIncrease,onVentilatorIncrease,inIcuIncrease
2020-08-15,AL,3,1271,10762,151,41523.0,719.0,1313.0,0.0,3.0,8.0
2020-08-16,AL,2,853,8554,0,41523.0,720.0,1316.0,0.0,1.0,3.0
2020-08-17,AL,27,571,5928,351,41523.0,720.0,1319.0,0.0,0.0,3.0
2020-08-18,AL,11,1357,13979,0,41523.0,729.0,1329.0,0.0,9.0,10.0
2020-08-19,AL,8,1117,15970,122,41523.0,731.0,1336.0,0.0,2.0,7.0
2020-08-20,AL,30,971,10462,250,44684.0,734.0,1348.0,3161.0,3.0,12.0
2020-08-21,AL,16,321,0,0,44684.0,734.0,1348.0,0.0,0.0,0.0
2020-08-22,AL,21,1762,17420,172,44684.0,734.0,1348.0,0.0,0.0,0.0
2020-08-23,AL,2,528,4859,0,44684.0,734.0,1348.0,0.0,0.0,0.0
2020-08-24,AL,11,1650,0,291,44684.0,754.0,1391.0,0.0,20.0,43.0
2020-08-25,AL,13,532,3426,0,44684.0,764.0,1399.0,0.0,10.0,8.0
2020-08-26,AL,8,2012,14396,212,48028.0,770.0,1412.0,3344.0,6.0,13.0
2020-08-27,AL,31,1769,11355,0,48028.0,782.0,1430.0,0.0,12.0,18.0
2020-08-28,AL,31,1162,6892,262,48028.0,794.0,1450.0,0.0,12.0,20.0
2020-08-29,AL,45,1704,9251,0,48028.0,801.0,1459.0,0.0,7.0,9.0
2020-08-30,AL,10,1346,3898,0,48028.0,804.0,1467.0,0.0,3.0,8.0
2020-08-31,AL,20,823,3402,0,48028.0,807.0,1474.0,0.0,3.0,7.0
2020-09-01,AL,18,1558,-27925,271,48028.0,817.0,1487.0,0.0,10.0,13.0
2020-09-02,AL,17,623,4690,215,51154.0,827.0,1501.0,3126.0,10.0,14.0
2020-09-03,AL,16,1046,695,48,51154.0,827.0,1511.0,0.0,0.0,10.0
2020-09-04,AL,33,1108,3331,0,51154.0,839.0,1525.0,0.0,12.0,14.0
2020-09-05,AL,9,1410,6150,113,51154.0,848.0,1537.0,0.0,9.0,12.0
2020-09-06,AL,1,511,5824,0,51154.0,848.0,1537.0,0.0,0.0,0.0
2020-09-07,AL,0,659,3028,0,51154.0,848.0,1537.0,0.0,0.0,0.0
2020-09-08,AL,1,633,3767,223,51154.0,848.0,1538.0,0.0,0.0,1.0
2020-09-09,AL,8,811,5193,202,54223.0,854.0,1551.0,3069.0,6.0,13.0
2020-09-10,AL,16,1148,6191,0,54223.0,864.0,1572.0,0.0,10.0,21.0
2020-09-11,AL,32,1138,4046,188,54223.0,877.0,1593.0,0.0,13.0,21.0
2020-09-12,AL,17,943,4504,0,54223.0,891.0,1608.0,0.0,14.0,15.0
2020-09-13,AL,1,1109,5709,0,54223.0,892.0,1610.0,0.0,1.0,2.0
2020-09-14,AL,4,704,3660,229,54223.0,892.0,1611.0,0.0,0.0,1.0
2020-09-15,AL,32,701,4718,0,54223.0,898.0,1622.0,0.0,6.0,11.0
2020-09-16,AL,5,927,6874,186,61232.0,901.0,1629.0,7009.0,3.0,7.0
2020-09-17,AL,9,670,3472,137,61232.0,900.0,1631.0,0.0,-1.0,2.0
2020-09-18,AL,27,1106,7036,148,61232.0,904.0,1638.0,0.0,4.0,7.0
2020-09-19,AL,9,1301,8256,0,61232.0,904.0,1642.0,0.0,0.0,4.0
2020-09-20,AL,0,798,4918,0,61232.0,904.0,1643.0,0.0,0.0,1.0
2020-09-21,AL,2,818,4746,260,61232.0,904.0,1645.0,0.0,0.0,2.0
2020-09-22,AL,18,804,5453,117,61232.0,910.0,1659.0,0.0,6.0,14.0
2020-09-23,AL,31,569,4886,94,64583.0,920.0,1669.0,3351.0,10.0,10.0
2020-09-24,AL,18,1053,6296,80,64583.0,931.0,1679.0,0.0,11.0,10.0
2020-09-25,AL,-15,2452,18617,74,64583.0,1000.0,1782.0,0.0,69.0,103.0
2020-09-26,AL,10,933,6684,0,64583.0,1007.0,1791.0,0.0,7.0,9.0
2020-09-27,AL,0,730,5637,0,64583.0,1007.0,1791.0,0.0,0.0,0.0
2020-09-28,AL,0,662,4606,239,64583.0,1012.0,1798.0,0.0,5.0,7.0
2020-09-29,AL,16,571,2872,91,64583.0,1014.0,1802.0,0.0,2.0,4.0
2020-09-30,AL,23,1147,11312,75,67948.0,1025.0,1815.0,3365.0,11.0,13.0
2020-10-01,AL,8,1043,6095,0,67948.0,1037.0,1832.0,0.0,12.0,17.0
2020-10-02,AL,2,954,6042,163,67948.0,1043.0,1840.0,0.0,6.0,8.0
2020-10-03,AL,8,1682,9707,0,67948.0,1045.0,1843.0,0.0,2.0,3.0
2020-10-04,AL,0,789,5754,0,67948.0,1046.0,1845.0,0.0,1.0,2.0
2020-10-05,AL,1,544,4518,279,67948.0,1047.0,1847.0,0.0,1.0,2.0
2020-10-06,AL,21,764,4702,0,67948.0,1056.0,1862.0,0.0,9.0,15.0
2020-10-07,AL,21,941,7233,216,67948.0,1057.0,1867.0,0.0,1.0,5.0
2020-10-08,AL,36,557,3520,74,71240.0,1061.0,1876.0,3292.0,4.0,9.0
2020-10-09,AL,16,1490,10506,0,71240.0,1063.0,1884.0,0.0,2.0,8.0
2020-10-10,AL,11,1061,6867,190,71240.0,1065.0,1889.0,0.0,2.0,5.0
2020-10-11,AL,0,816,4998,0,71240.0,1067.0,1890.0,0.0,2.0,1.0
2020-10-12,AL,1,734,3970,0,71240.0,1068.0,1892.0,0.0,1.0,2.0
2020-10-13,AL,0,1117,5737,261,71240.0,1072.0,1896.0,0.0,4.0,4.0
2020-10-14,AL,41,784,4352,195,74238.0,1085.0,1907.0,2998.0,13.0,11.0
2020-10-15,AL,50,1185,6939,0,74238.0,1091.0,1914.0,0.0,6.0,7.0
2020-10-16,AL,30,1212,6043,220,74238.0,1099.0,1926.0,0.0,8.0,12.0
2020-10-17,AL,2,1288,6641,0,74238.0,1102.0,1933.0,0.0,3.0,7.0
2020-10-18,AL,0,964,4270,0,74238.0,1103.0,1934.0,0.0,1.0,1.0
2020-10-19,AL,1,859,5459,226,74238.0,1106.0,1939.0,0.0,3.0,5.0
2020-10-20,AL,16,1043,4731,0,74238.0,1114.0,1954.0,0.0,8.0,15.0
2020-10-21,AL,0,0,7948,249,74439.0,1121.0,1967.0,201.0,7.0,13.0
2020-10-22,AL,38,2536,5246,118,74439.0,1137.0,1985.0,0.0,16.0,18.0
2020-10-23,AL,16,3852,8105,147,74439.0,1148.0,2001.0,0.0,11.0,16.0
2020-10-24,AL,7,2360,5064,0,74439.0,1157.0,2021.0,0.0,9.0,20.0
2020-10-25,AL,0,1079,5863,0,74439.0,1157.0,2022.0,0.0,0.0,1.0
2020-10-26,AL,0,967,4208,379,74439.0,1159.0,2025.0,0.0,2.0,3.0
2020-10-27,AL,26,1115,4455,0,74439.0,1164.0,2035.0,0.0,5.0,10.0
2020-10-28,AL,19,1269,6478,142,74439.0,1176.0,2049.0,0.0,12.0,14.0
2020-10-29,AL,3,1443,5972,130,81005.0,1183.0,2056.0,6566.0,7.0,7.0
2020-10-30,AL,18,1347,7071,204,81005.0,1187.0,2061.0,0.0,4.0,5.0
2020-10-31,AL,35,1789,8989,0,81005.0,1192.0,2065.0,0.0,5.0,4.0
2020-11-01,AL,6,1700,5383,0,81005.0,1193.0,2066.0,0.0,1.0,1.0
2020-11-02,AL,0,907,3095,0,81005.0,1193.0,2067.0,0.0,0.0,1.0
2020-11-03,AL,14,1037,5986,451,81005.0,1203.0,2081.0,0.0,10.0,14.0
2020-11-04,AL,19,1848,7075,126,84471.0,1207.0,2089.0,3466.0,4.0,8.0
2020-11-05,AL,20,1381,6344,0,84471.0,1214.0,2100.0,0.0,7.0,11.0
2020-11-06,AL,23,1556,7161,267,84471.0,1220.0,2110.0,0.0,6.0,10.0
2020-11-07,AL,33,1768,7593,0,84471.0,1225.0,2121.0,0.0,5.0,11.0
2020-11-08,AL,2,1205,5222,0,84471.0,1225.0,2121.0,0.0,0.0,0.0
2020-11-09,AL,0,1170,3158,0,84471.0,1226.0,2122.0,0.0,1.0,1.0
2020-11-10,AL,36,1710,-1823,592,84471.0,1231.0,2128.0,0.0,5.0,6.0
2020-11-11,AL,81,2070,14083,0,84471.0,1239.0,2142.0,0.0,8.0,14.0
2020-11-12,AL,12,2000,0,304,88038.0,1240.0,2144.0,3567.0,1.0,2.0
2020-11-13,AL,18,2980,15365,85,88038.0,1243.0,2148.0,0.0,3.0,4.0
2020-11-14,AL,15,2226,10660,0,88038.0,1244.0,2151.0,0.0,1.0,3.0
2020-11-15,AL,2,1979,4655,0,88038.0,1244.0,2151.0,0.0,0.0,0.0
2020-03-06,AR,0,0,0,0,,,,,,
2020-03-07,AR,0,0,0,0,,,,,,
2020-03-08,AR,0,0,0,0,,,,,,
2020-03-09,AR,0,0,6,0,,,,,,
2020-03-10,AR,0,0,0,0,,,,,,
2020-03-11,AR,0,0,0,0,,,,,,
2020-03-12,AR,0,6,12,0,,,,,,
2020-03-13,AR,0,3,6,0,,,,,,
2020-03-14,AR,0,3,35,0,,,,,,
2020-03-15,AR,0,4,38,0,,,,,,
2020-03-16,AR,0,6,29,0,,,,,,
2020-03-17,AR,0,0,65,0,,,,,,
2020-03-18,AR,0,11,39,0,,,,,,
2020-03-19,AR,0,13,74,0,,,,,,
2020-03-20,AR,0,50,41,0,,,,,,
2020-03-21,AR,0,22,216,0,,,,,,
2020-03-22,AR,0,47,144,0,,,,,,
2020-03-23,AR,0,9,195,0,,,,,,
2020-03-24,AR,0,44,41,0,,,,,,
2020-03-25,AR,2,62,490,0,11.0,,,,,
2020-03-26,AR,1,55,67,0,13.0,,,2.0,,
2020-03-27,AR,0,46,41,0,19.0,,,6.0,,
2020-03-28,AR,2,23,1393,0,24.0,,,5.0,,
2020-03-29,AR,1,22,89,0,28.0,,,4.0,,
2020-03-30,AR,1,47,2235,0,29.0,,,1.0,,
2020-03-31,AR,1,50,697,0,35.0,,,6.0,,
2020-04-01,AR,2,61,1395,90,42.0,32.0,,7.0,,
2020-04-02,AR,2,59,526,10,47.0,32.0,,5.0,0.0,
2020-04-03,AR,0,61,1115,5,60.0,39.0,,13.0,7.0,
2020-04-04,AR,2,39,632,1,79.0,39.0,,19.0,0.0,
2020-04-05,AR,2,87,785,24,97.0,39.0,,18.0,0.0,
2020-04-06,AR,0,45,1558,7,102.0,39.0,,5.0,0.0,
2020-04-07,AR,0,71,722,11,142.0,43.0,,40.0,4.0,
2020-04-08,AR,2,54,838,-18,208.0,39.0,43.0,66.0,-4.0,
2020-04-09,AR,3,119,302,0,288.0,39.0,43.0,80.0,0.0,0.0
2020-04-10,AR,2,52,2117,0,312.0,39.0,43.0,24.0,0.0,0.0
2020-04-11,AR,1,55,1403,0,340.0,39.0,43.0,28.0,0.0,0.0
2020-04-12,AR,3,54,1090,0,367.0,39.0,43.0,27.0,0.0,0.0
2020-04-13,AR,3,130,952,0,391.0,39.0,43.0,24.0,0.0,0.0
2020-04-14,AR,0,70,257,0,427.0,39.0,43.0,36.0,0.0,0.0
2020-04-15,AR,3,89,614,0,489.0,39.0,43.0,62.0,0.0,0.0
2020-04-16,AR,4,51,790,0,548.0,39.0,,59.0,0.0,
2020-04-17,AR,0,75,744,0,593.0,39.0,,45.0,0.0,
2020-04-18,AR,1,44,603,161,703.0,57.0,,110.0,18.0,
2020-04-19,AR,2,42,26,0,721.0,57.0,,18.0,0.0,
2020-04-20,AR,2,142,2202,0,749.0,57.0,,28.0,0.0,
2020-04-21,AR,1,304,584,0,809.0,57.0,,60.0,0.0,
2020-04-22,AR,-1,49,2223,0,863.0,57.0,,54.0,0.0,
2020-04-23,AR,3,189,1688,0,902.0,57.0,,39.0,0.0,
2020-04-24,AR,0,276,3712,0,929.0,57.0,,27.0,0.0,
2020-04-25,AR,2,88,2387,0,964.0,57.0,,35.0,0.0,
2020-04-26,AR,2,112,1304,0,985.0,57.0,,21.0,0.0,
2020-04-27,AR,1,76,912,0,987.0,57.0,,2.0,0.0,
2020-04-28,AR,2,94,120,0,1146.0,57.0,,159.0,0.0,
2020-04-29,AR,7,81,4697,98,1249.0,82.0,,103.0,25.0,
2020-04-30,AR,2,63,2867,13,1305.0,85.0,,56.0,3.0,
2020-05-01,AR,3,66,1231,12,1973.0,85.0,,668.0,0.0,
2020-05-02,AR,9,51,1855,0,1987.0,85.0,,14.0,0.0,
2020-05-03,AR,3,59,1249,13,1999.0,88.0,,12.0,3.0,
2020-05-04,AR,5,27,1525,11,2016.0,88.0,,17.0,0.0,
2020-05-05,AR,2,38,155,15,2041.0,89.0,,25.0,1.0,
2020-05-06,AR,2,72,4296,0,2109.0,89.0,,68.0,0.0,
2020-05-07,AR,2,43,949,9,2123.0,93.0,,14.0,4.0,
2020-05-08,AR,1,83,3916,4,2159.0,93.0,,36.0,0.0,
2020-05-09,AR,0,53,1481,5,2968.0,96.0,,809.0,3.0,
2020-05-10,AR,0,0,0,0,2968.0,96.0,,0.0,0.0,
2020-05-11,AR,6,287,3215,9,3149.0,98.0,,181.0,2.0,
2020-05-12,AR,1,130,1284,5,3220.0,98.0,,71.0,0.0,
2020-05-13,AR,0,0,2771,12,3220.0,99.0,,0.0,1.0,
2020-05-14,AR,2,72,2531,12,3277.0,100.0,,57.0,1.0,
2020-05-15,AR,1,227,5484,11,3390.0,101.0,,113.0,1.0,
2020-05-16,AR,0,115,0,0,3472.0,101.0,,82.0,0.0,
2020-05-17,AR,0,181,3360,0,3590.0,101.0,,118.0,0.0,
2020-05-18,AR,2,54,0,10,3645.0,101.0,,55.0,0.0,
2020-05-19,AR,2,110,8352,5,3739.0,101.0,,94.0,0.0,
2020-05-20,AR,5,80,2477,0,3852.0,101.0,,113.0,0.0,
2020-05-21,AR,3,455,2563,0,3915.0,101.0,,63.0,0.0,
2020-05-22,AR,3,154,3617,49,4029.0,110.0,,114.0,9.0,
2020-05-23,AR,0,0,0,6,4029.0,111.0,,0.0,1.0,
2020-05-24,AR,3,310,5224,8,4148.0,111.0,,119.0,0.0,
2020-05-25,AR,1,107,2934,7,4249.0,111.0,,101.0,0.0,
2020-05-26,AR,2,151,0,12,4332.0,114.0,,83.0,3.0,
2020-05-27,AR,1,97,3726,10,4424.0,116.0,,92.0,2.0,
2020-05-28,AR,0,261,3045,13,4583.0,118.0,,159.0,2.0,
2020-05-29,AR,5,0,866,27,4583.0,119.0,,0.0,1.0,
2020-05-30,AR,8,475,6254,35,5166.0,123.0,,583.0,4.0,
2020-05-31,AR,0,240,2778,9,5275.0,123.0,,109.0,0.0,
2020-06-01,AR,0,190,3531,0,5401.0,123.0,,126.0,0.0,
2020-06-02,AR,0,0,0,7,5401.0,124.0,,0.0,1.0,
2020-06-03,AR,9,624,8620,13,5717.0,124.0,,316.0,0.0,
2020-06-04,AR,0,0,0,26,5717.0,127.0,,0.0,3.0,
2020-06-05,AR,10,584,4547,35,5919.0,138.0,,202.0,11.0,
2020-06-06,AR,2,450,8696,46,6266.0,142.0,,347.0,4.0,
2020-06-07,AR,0,325,3191,6,6424.0,143.0,,158.0,1.0,
2020-06-08,AR,1,314,0,0,6424.0,143.0,,0.0,0.0,
2020-06-09,AR,6,340,4854,21,6875.0,144.0,,451.0,1.0,
2020-06-10,AR,4,288,10148,36,7116.0,147.0,,241.0,3.0,
2020-06-11,AR,6,448,0,24,7351.0,150.0,,235.0,3.0,
2020-06-12,AR,5,731,3726,36,7607.0,157.0,,256.0,7.0,
2020-06-13,AR,0,0,5895,18,7607.0,160.0,,0.0,3.0,
2020-06-14,AR,3,954,9018,19,8110.0,162.0,,503.0,2.0,
2020-06-15,AR,3,416,6733,5,8352.0,163.0,,242.0,1.0,
2020-06-16,AR,0,274,1154,23,8352.0,165.0,,0.0,2.0,
2020-06-17,AR,15,415,14718,26,8996.0,168.0,,644.0,3.0,
2020-06-18,AR,11,322,7413,22,9376.0,173.0,,380.0,5.0,
2020-06-19,AR,6,703,5635,26,9712.0,175.0,,336.0,2.0,
2020-06-20,AR,10,511,6951,0,10082.0,175.0,,370.0,0.0,
2020-06-21,AR,0,0,0,52,10082.0,184.0,,0.0,9.0,
2020-06-22,AR,3,941,13164,12,10793.0,186.0,,711.0,2.0,
2020-06-23,AR,10,595,7558,24,11220.0,186.0,,427.0,0.0,
2020-06-24,AR,3,697,6677,26,11568.0,189.0,,348.0,3.0,
2020-06-25,AR,0,687,4827,31,12127.0,194.0,,559.0,5.0,
2020-06-26,AR,0,0,0,55,12127.0,203.0,,0.0,9.0,
2020-06-27,AR,9,678,5907,37,12784.0,206.0,,657.0,3.0,
2020-06-28,AR,10,570,6687,36,13270.0,210.0,,486.0,4.0,
2020-06-29,AR,6,947,10367,7,14066.0,211.0,,796.0,1.0,
2020-06-30,AR,5,520,8147,33,14531.0,220.0,,465.0,9.0,
2020-07-01,AR,7,420,3235,35,15163.0,224.0,,632.0,4.0,
2020-07-02,AR,2,878,8251,29,15698.0,231.0,,535.0,7.0,
2020-07-03,AR,2,547,6703,40,16164.0,236.0,,466.0,5.0,
2020-07-04,AR,5,587,7069,19,16726.0,240.0,,562.0,4.0,
2020-07-05,AR,0,0,0,0,16726.0,240.0,,0.0,0.0,
2020-07-06,AR,6,1044,5031,39,17834.0,245.0,,1108.0,5.0,
2020-07-07,AR,0,259,5428,29,17834.0,247.0,,0.0,2.0,
2020-07-08,AR,9,0,2617,51,18725.0,254.0,,891.0,7.0,
2020-07-09,AR,8,1540,9849,50,19992.0,284.0,,1267.0,30.0,
2020-07-10,AR,4,751,0,38,20642.0,260.0,,650.0,-24.0,
2020-07-11,AR,0,0,4237,37,20642.0,265.0,,0.0,5.0,
2020-07-12,AR,8,1564,11189,42,21591.0,266.0,,949.0,1.0,
2020-07-13,AR,2,572,0,14,22106.0,269.0,,515.0,3.0,
2020-07-14,AR,8,794,6531,36,22844.0,273.0,,738.0,4.0,
2020-07-15,AR,4,564,4913,76,23523.0,279.0,,679.0,6.0,
2020-07-16,AR,6,817,4368,46,24195.0,286.0,,672.0,7.0,
2020-07-17,AR,12,648,5888,76,24776.0,298.0,,581.0,12.0,
2020-07-18,AR,0,0,5508,65,24776.0,304.0,,0.0,6.0,
2020-07-19,AR,4,771,5395,42,25292.0,307.0,,516.0,3.0,
2020-07-20,AR,0,1394,12251,25,26397.0,309.0,,1105.0,2.0,
2020-07-21,AR,17,728,6091,55,27283.0,316.0,,886.0,7.0,
2020-07-22,AR,6,591,0,60,27990.0,323.0,,707.0,7.0,
2020-07-23,AR,6,1013,5241,44,28864.0,329.0,,874.0,6.0,
2020-07-24,AR,8,990,13994,0,29827.0,329.0,,963.0,0.0,
2020-07-25,AR,0,0,0,0,29827.0,329.0,,0.0,0.0,
2020-07-26,AR,7,1374,14429,181,31622.0,358.0,,1795.0,29.0,
2020-07-27,AR,7,824,6800,82,32365.0,369.0,,743.0,11.0,
2020-07-28,AR,20,734,4281,62,33188.0,377.0,,823.0,8.0,
2020-07-29,AR,6,787,4912,61,33938.0,387.0,,750.0,10.0,
2020-07-30,AR,8,791,6321,0,34737.0,387.0,,799.0,0.0,
2020-07-31,AR,11,752,0,105,35413.0,395.0,,676.0,8.0,
2020-08-01,AR,7,662,10450,0,36034.0,395.0,,621.0,0.0,
2020-08-02,AR,-2,0,0,42,36034.0,397.0,,0.0,2.0,
2020-08-03,AR,17,1424,11395,72,37240.0,403.0,,1206.0,6.0,
2020-08-04,AR,15,784,5715,88,38000.0,414.0,,760.0,11.0,
2020-08-05,AR,18,912,0,64,38848.0,424.0,,848.0,10.0,
2020-08-06,AR,7,735,4290,0,39555.0,424.0,,707.0,0.0,
2020-08-07,AR,6,1011,10676,50,40360.0,429.0,,805.0,5.0,
2020-08-08,AR,0,0,0,55,40360.0,435.0,,0.0,6.0,
2020-08-09,AR,23,1344,10964,61,41452.0,437.0,,1092.0,2.0,
2020-08-10,AR,11,645,4844,52,42130.0,443.0,,678.0,6.0,
2020-08-11,AR,11,383,3165,65,42998.0,450.0,,868.0,7.0,
2020-08-12,AR,0,703,0,71,42998.0,455.0,,0.0,5.0,
2020-08-13,AR,16,652,9257,94,44602.0,466.0,,1604.0,11.0,
2020-08-14,AR,5,626,4554,0,45446.0,466.0,,844.0,0.0,
2020-08-15,AR,13,-400,0,-4,44905.0,460.0,,-541.0,-6.0,
2020-08-16,AR,-1,673,33117,8,45572.0,460.0,,667.0,0.0,
2020-08-17,AR,4,412,0,51,46133.0,472.0,,561.0,12.0,
2020-08-18,AR,16,410,10190,74,46970.0,478.0,,837.0,6.0,
2020-08-19,AR,12,729,7489,48,47666.0,483.0,,696.0,5.0,
2020-08-20,AR,10,549,6680,47,48458.0,488.0,,792.0,5.0,
2020-08-21,AR,22,887,9195,66,49135.0,499.0,,677.0,11.0,
2020-08-22,AR,11,547,0,52,49764.0,502.0,,629.0,3.0,
2020-08-23,AR,13,375,6187,12,50251.0,502.0,,487.0,0.0,
2020-08-24,AR,9,320,7684,42,50689.0,507.0,,438.0,5.0,
2020-08-25,AR,15,480,0,51,51351.0,514.0,,662.0,7.0,
2020-08-26,AR,21,649,8440,48,51901.0,525.0,,550.0,11.0,
2020-08-27,AR,7,722,6033,43,52665.0,533.0,,764.0,8.0,
2020-08-28,AR,17,838,7189,38,53331.0,538.0,,666.0,5.0,
2020-08-29,AR,16,795,8120,0,54133.0,538.0,,802.0,0.0,
2020-08-30,AR,12,478,5239,40,54408.0,541.0,,275.0,3.0,
2020-08-31,AR,13,368,13980,31,54961.0,542.0,,553.0,1.0,
2020-09-01,AR,17,273,3717,93,55647.0,554.0,,686.0,12.0,
2020-09-02,AR,27,615,5809,35,56261.0,556.0,,614.0,2.0,
2020-09-03,AR,20,1392,0,45,56889.0,562.0,,628.0,6.0,
2020-09-04,AR,12,1174,8899,36,57547.0,564.0,,658.0,2.0,
2020-09-05,AR,9,548,16485,34,57968.0,566.0,,421.0,2.0,
2020-09-06,AR,12,0,0,6,58295.0,568.0,,327.0,2.0,
2020-09-07,AR,14,1054,5812,24,58757.0,571.0,,462.0,3.0,
2020-09-08,AR,9,477,10440,38,59260.0,579.0,,503.0,8.0,
2020-09-09,AR,11,498,0,50,59920.0,586.0,,660.0,7.0,
2020-09-10,AR,12,548,12402,32,60668.0,589.0,,748.0,3.0,
2020-09-11,AR,13,1180,0,72,61245.0,597.0,,577.0,8.0,
2020-09-12,AR,16,727,20915,0,61245.0,597.0,,0.0,0.0,
2020-09-13,AR,12,509,1559,41,61819.0,601.0,,574.0,4.0,
2020-09-14,AR,11,408,5791,17,62740.0,603.0,,921.0,2.0,
2020-09-15,AR,18,730,43119,66,63415.0,606.0,,675.0,3.0,
2020-09-16,AR,147,862,-26801,38,64145.0,616.0,,730.0,10.0,
2020-09-17,AR,9,992,9749,56,64145.0,619.0,,0.0,3.0,
2020-09-18,AR,7,871,10390,36,65542.0,624.0,,1397.0,5.0,
2020-09-19,AR,0,1078,0,31,66003.0,628.0,,461.0,4.0,
2020-09-20,AR,8,563,16197,4,66397.0,628.0,,394.0,0.0,
2020-09-21,AR,16,641,6944,19,66934.0,632.0,,537.0,4.0,
2020-09-22,AR,12,617,5987,69,69184.0,638.0,,2250.0,6.0,
2020-09-23,AR,20,982,8076,43,69952.0,640.0,,768.0,2.0,
2020-09-24,AR,17,1086,9436,62,70737.0,650.0,,785.0,10.0,
2020-09-25,AR,20,897,8085,42,71426.0,657.0,,689.0,7.0,
2020-09-26,AR,19,809,6813,0,72051.0,657.0,,625.0,0.0,
2020-09-27,AR,23,487,6257,33,72602.0,661.0,,551.0,4.0,
2020-09-28,AR,21,807,56285,13,73573.0,661.0,,971.0,0.0,
2020-09-29,AR,21,706,9725,106,74440.0,671.0,,867.0,10.0,
2020-09-30,AR,19,942,21205,0,75312.0,676.0,,872.0,5.0,
2020-10-01,AR,15,1124,11978,91,76186.0,678.0,,874.0,2.0,
2020-10-02,AR,7,958,10866,43,76186.0,681.0,,0.0,3.0,
2020-10-03,AR,16,746,9936,39,77772.0,688.0,,1586.0,7.0,
2020-10-04,AR,18,488,7150,23,78358.0,691.0,,586.0,3.0,
2020-10-05,AR,22,417,6409,36,79052.0,696.0,,694.0,5.0,
2020-10-06,AR,0,641,7995,72,79052.0,701.0,,0.0,5.0,
2020-10-07,AR,35,809,9202,82,80703.0,715.0,,1651.0,14.0,
2020-10-08,AR,21,1265,12903,65,81563.0,723.0,,860.0,8.0,
2020-10-09,AR,0,0,0,0,81563.0,723.0,,0.0,0.0,
2020-10-10,AR,49,2075,24422,95,82924.0,730.0,,1361.0,7.0,
2020-10-11,AR,17,613,8384,10,83454.0,731.0,,530.0,1.0,
2020-10-12,AR,17,654,7844,50,84055.0,737.0,,601.0,6.0,
2020-10-13,AR,25,680,7118,109,84804.0,747.0,,749.0,10.0,
2020-10-14,AR,23,1079,9793,79,85597.0,755.0,,793.0,8.0,
2020-10-15,AR,11,1278,11592,51,86447.0,760.0,,850.0,5.0,
2020-10-16,AR,20,1015,11082,44,87256.0,764.0,,809.0,4.0,
2020-10-17,AR,19,883,9034,35,87920.0,766.0,,664.0,2.0,
2020-10-18,AR,20,644,7773,37,88450.0,769.0,,530.0,3.0,
2020-10-19,AR,10,531,7536,46,89217.0,776.0,,767.0,7.0,
2020-10-20,AR,14,844,7110,67,90283.0,782.0,,1066.0,6.0,
2020-10-21,AR,23,1155,10119,98,91317.0,796.0,,1034.0,14.0,
2020-10-22,AR,21,1202,11889,0,92288.0,796.0,,971.0,0.0,
2020-10-23,AR,10,1337,10920,152,93215.0,807.0,,927.0,11.0,
2020-10-24,AR,15,1183,11643,29,93977.0,808.0,,762.0,1.0,
2020-10-25,AR,15,797,7315,11,94528.0,808.0,,551.0,0.0,
2020-10-26,AR,21,612,6315,50,95314.0,812.0,,786.0,4.0,
2020-10-27,AR,24,952,7740,73,96322.0,819.0,,1008.0,7.0,
2020-10-28,AR,18,961,9016,79,97450.0,825.0,,1128.0,6.0,
2020-10-29,AR,19,1072,11511,47,98340.0,829.0,,890.0,4.0,
2020-10-30,AR,6,1162,10464,36,99165.0,834.0,,825.0,5.0,
2020-10-31,AR,25,1316,9324,35,100067.0,834.0,,902.0,0.0,
2020-11-01,AR,0,0,0,17,100067.0,838.0,,0.0,4.0,
2020-11-02,AR,60,1451,15236,55,101507.0,845.0,,1440.0,7.0,
2020-11-03,AR,18,878,4936,84,102666.0,851.0,,1159.0,6.0,
2020-11-04,AR,23,1293,10323,79,103762.0,856.0,,1096.0,5.0,
2020-11-05,AR,11,1548,11628,53,104816.0,859.0,,1054.0,3.0,
2020-11-06,AR,19,1870,12651,75,105746.0,863.0,,930.0,4.0,
2020-11-07,AR,12,1598,10213,14,106594.0,865.0,,848.0,2.0,
2020-11-08,AR,17,1038,8462,19,107287.0,866.0,,693.0,1.0,
2020-11-09,AR,23,945,7716,62,108201.0,869.0,,914.0,3.0,
2020-11-10,AR,4,1424,7353,83,109235.0,876.0,,1034.0,7.0,
2020-11-11,AR,14,1962,11043,56,110365.0,882.0,,1130.0,6.0,
2020-11-12,AR,18,1809,11868,80,111357.0,887.0,,992.0,5.0,
2020-11-13,AR,4,2312,12158,102,112383.0,891.0,,1026.0,4.0,
2020-11-14,AR,0,0,0,30,112383.0,894.0,,0.0,3.0,
2020-11-15,AR,35,2722,19634,0,114312.0,894.0,,1929.0,0.0,
2020-03-16,AS,0,0,0,0,,,,,,
2020-03-17,AS,0,0,0,0,,,,,,
2020-03-18,AS,0,0,0,0,,,,,,
2020-03-19,AS,0,0,0,0,,,,,,
2020-03-20,AS,0,0,0,0,,,,,,
2020-03-21,AS,0,0,0,0,,,,,,
2020-03-22,AS,0,0,0,0,,,,,,
2020-03-23,AS,0,0,0,0,,,,,,
